date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:25:33	101488/101488	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2009:44:22%20GMT	https://afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-8-litteratie.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/En-tete-webinaire-8-litteratie.png	(from https://afsr.fr/webinaires/)
10:25:37	116573/116573	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Apr%202021%2008:08:15%20GMT	https://afsr.fr/wp-content/uploads/2021/04/En-tete-Webinaire-CAA.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2021/04/En-tete-Webinaire-CAA.png	(from https://afsr.fr/webinaires/)
10:25:38	117737/117737	---M--	200	added ('OK')	image/png	date:Wed,%2012%20May%202021%2009:36:37%20GMT	https://afsr.fr/wp-content/uploads/2021/05/En-tete-Webinaire-Mediation-animale-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2021/05/En-tete-Webinaire-Mediation-animale-1.png	(from https://afsr.fr/webinaires/)
10:25:39	0/-1	---M--	302	error ('Found')	text/html	date:Mon,%2018%20Mar%202024%2009:25:39%20GMT	https://afsr.fr/webinaires/?share=facebook	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/webinaires/index5a58.html	(from https://afsr.fr/webinaires/)
10:25:39	0/-1	---M--	302	error ('Found')	text/html	date:Mon,%2018%20Mar%202024%2009:25:39%20GMT	https://afsr.fr/webinaires/?share=twitter	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/webinaires/index9a7b.html	(from https://afsr.fr/webinaires/)
10:25:40	0/-1	---M--	302	error ('Found')	text/html	date:Mon,%2018%20Mar%202024%2009:25:40%20GMT	https://afsr.fr/webinaires/?share=jetpack-whatsapp	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/webinaires/index7d75.html	(from https://afsr.fr/webinaires/)
10:25:40	550/550	---M--	200	added ('OK')	text/css	date:Thu,%2014%20Mar%202024%2017:59:42%20GMT	https://afsr.fr/wp-content/uploads/siteorigin-widgets/sow-image-default-8b5b6f678277.css?ver=6.3.3	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/siteorigin-widgets/sow-image-default-8b5b6f6782775c45.css	(from https://afsr.fr/webinaires/)
10:25:40	15257021/15257021	---M--	200	added ('OK')	application/pdf	date:Thu,%2003%20Mar%202022%2011:03:47%20GMT	https://afsr.fr/wp-content/uploads/2022/03/AFSR-StagesWebinaires-2022-630x297mm-ok.pdf	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/AFSR-StagesWebinaires-2022-630x297mm-ok.pdf	(from https://afsr.fr/stages-de-formation/)
10:25:40	127723/127723	---M--	200	added ('OK')	image/png	date:Thu,%2020%20May%202021%2014:08:35%20GMT	https://afsr.fr/wp-content/uploads/2021/05/En-tete-Webinaire-PODD-1.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2021/05/En-tete-Webinaire-PODD-1.png	(from https://afsr.fr/webinaires/)
10:25:41	7378/-1	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2009:25:41%20GMT	https://afsr.fr/wp-json/wp/v2/pages/168	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/wp/v2/pages/168	(from https://afsr.fr/rencontres-regionales/)
10:25:41	2570/-1	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2009:25:41%20GMT	https://afsr.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafsr.fr%2Frencontres-regionales%2F	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/oembed/1.0/embedaa13	(from https://afsr.fr/rencontres-regionales/)
10:25:42	2634/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2009:25:42%20GMT	https://afsr.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafsr.fr%2Frencontres-regionales%2F&format=xml	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/oembed/1.0/embedc2d3	(from https://afsr.fr/rencontres-regionales/)
10:25:42	24574/24574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20May%202020%2011:42:33%20GMT	https://afsr.fr/wp-content/uploads/2020/05/Rencontre-des-familles-Lorraine-300x265.jpg	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2020/05/Rencontre-des-familles-Lorraine-300x265.jpg	(from https://afsr.fr/rencontres-regionales/)
10:25:43	46361/46361	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20May%202020%2011:38:51%20GMT	https://afsr.fr/wp-content/uploads/2020/05/Rencontres-des-familles-Poitou-Charentes-300x225.jpg	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2020/05/Rencontres-des-familles-Poitou-Charentes-300x225.jpg	(from https://afsr.fr/rencontres-regionales/)
10:25:43	34305/-1	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2009:25:42%20GMT	https://afsr.fr/wp-json/wp/v2/pages/170	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/wp/v2/pages/170	(from https://afsr.fr/sejour-familles/)
10:25:43	2540/-1	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2009:25:44%20GMT	https://afsr.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafsr.fr%2Fsejour-familles%2F	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/oembed/1.0/embed0dbb	(from https://afsr.fr/sejour-familles/)
10:25:44	2604/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2009:25:44%20GMT	https://afsr.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafsr.fr%2Fsejour-familles%2F&format=xml	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-json/oembed/1.0/embed58b4	(from https://afsr.fr/sejour-familles/)
10:25:45	17431/17431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2008:36:19%20GMT	https://afsr.fr/wp-content/uploads/2022/06/logo-fondation-godf-300x90.jpg	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/06/logo-fondation-godf-300x90.jpg	(from https://afsr.fr/sejour-familles/)
10:25:47	21868/21868	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2015:10:55%20GMT	https://afsr.fr/wp-content/uploads/2020/02/S%c3%a9jour-Familles-2019-300x169.jpg	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2020/02/S%c3%a9jour-Familles-2019-300x169.jpg	(from https://afsr.fr/sejour-familles/)
10:25:47	52536/52536	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2013:15:17%20GMT	https://afsr.fr/wp-content/uploads/2022/03/Logo-FHS-Horizontal-BD-FondsHandicapSociete-300x158.jpg	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2022/03/Logo-FHS-Horizontal-BD-FondsHandicapSociete-300x158.jpg	(from https://afsr.fr/sejour-familles/)
10:25:49	6291/6291	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Oct%202018%2008:24:37%20GMT	https://afsr.fr/wp-content/uploads/2018/10/logo-groupama-fondation-sante.png	C:/My%20Web%20Sites/https___afsr.fr/afsr.fr/wp-content/uploads/2018/10/logo-groupama-fondation-sante.png	(from https://afsr.fr/sejour-familles/)
